idcom;idcomtxt;idreg;idregtxt;iddep;iddeptxt;epci24;epci24txt;scot;aav2020;aav2020txt;aav2020_typo;naf09art10;art09act10;art09hab10;art09mix10;art09rou10;art09fer10;art09inc10;naf10art11;art10act11;art10hab11;art10mix11;art10rou11;art10fer11;art10inc11;naf11art12;art11act12;art11hab12;art11mix12;art11rou12;art11fer12;art11inc12;naf12art13;art12act13;art12hab13;art12mix13;art12rou13;art12fer13;art12inc13;naf13art14;art13act14;art13hab14;art13mix14;art13rou14;art13fer14;art13inc14;naf14art15;art14act15;art14hab15;art14mix15;art14rou15;art14fer15;art14inc15;naf15art16;art15act16;art15hab16;art15mix16;art15rou16;art15fer16;art15inc16;naf16art17;art16act17;art16hab17;art16mix17;art16rou17;art16fer17;art16inc17;naf17art18;art17act18;art17hab18;art17mix18;art17rou18;art17fer18;art17inc18;naf18art19;art18act19;art18hab19;art18mix19;art18rou19;art18fer19;art18inc19;naf19art20;art19act20;art19hab20;art19mix20;art19rou20;art19fer20;art19inc20;naf20art21;art20act21;art20hab21;art20mix21;art20rou21;art20fer21;art20inc21;naf21art22;art21act22;art21hab22;art21mix22;art21rou22;art21fer22;art21inc22;naf22art23;art22act23;art22hab23;art22mix23;art22rou23;art22fer23;art22inc23;naf23art24;art23act24;art23hab24;art23mix24;art23rou24;art23fer24;art23inc24;naf09art24;art09act24;art09hab24;art09mix24;art09inc24;art09rou24;art09fer24;artcom0924;pop15;pop21;pop1521;men15;men21;men1521;emp15;emp21;emp1521;mepart1521;menhab1521;artpop1521;surfcom2024;groupe;surface_ha;artif_total_ha;artif_habitat_ha;artif_activites_ha;taux_artif;artif_par_habitant;part_habitat
38558;Villette-de-Vienne;84;Auvergne-Rhône-Alpes;38;Isère;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;15888;1069;13675;0;1101;0;43;15888;1069;13676;0;1102;0;41;3214;0;3214;0;0;0;0;22510;14297;7662;0;550;0;1;11556;474;10184;578;320;0;0;1981;0;1711;0;270;0;0;10944;0;10916;0;28;0;0;15257;0;14413;0;844;0;0;6912;0;6849;0;63;0;0;13517;0;12699;709;109;0;0;23778;0;20781;1860;1137;0;0;4413;0;3968;0;0;0;445;1956;0;1956;0;0;0;0;5836;1911;3925;0;0;0;0;2656;0;2601;0;55;0;0;156306;18820;128230;3147;530;5579;0;1.42;1770;1934;164;659;760;101;380;393;13;15.1;14.51;456.23;10997537;SCoT Rives du Rhône;1099.7537;15.6306;12.823;1.882;1.4212818742960356;953.0853658536586;82.03779765332105
42018;Bessey;84;Auvergne-Rhône-Alpes;42;Loire;244200895;Communauté de communes du Pilat Rhodanien;SCoT des Rives du Rhône;30;Commune hors attraction des villes;30;4027;0;1558;0;615;0;1854;4028;0;1559;0;616;0;1853;7175;0;4746;0;0;0;2429;4249;0;4249;0;0;0;0;955;0;677;0;3;0;275;679;0;679;0;0;0;0;1847;0;1847;0;0;0;0;413;0;413;0;0;0;0;3412;0;3212;0;200;0;0;0;0;0;0;0;0;0;3458;0;2730;0;728;0;0;0;0;0;0;0;0;0;550;0;550;0;0;0;0;6353;0;5981;0;372;0;0;0;0;0;0;0;0;0;37146;0;28201;0;6411;2534;0;0.59;448;463;15;168;183;15;70;64;-6;9.86;18.29;608.67;6288958;SCoT Rives du Rhône;628.8958;3.7146;2.8201;0.0;0.5906542864493609;2476.4;75.9193452861681
42051;La Chapelle-Villars;84;Auvergne-Rhône-Alpes;42;Loire;244200895;Communauté de communes du Pilat Rhodanien;SCoT des Rives du Rhône;20;Lyon;20;2047;0;2047;0;0;0;0;2048;0;2048;0;0;0;0;3243;0;3243;0;0;0;0;0;0;0;0;0;0;0;4645;0;4645;0;0;0;0;4608;0;4608;0;0;0;0;0;0;0;0;0;0;0;1927;0;1927;0;0;0;0;926;0;926;0;0;0;0;951;0;951;0;0;0;0;2328;0;2328;0;0;0;0;812;0;812;0;0;0;0;9470;0;8256;0;1214;0;0;7083;0;7083;0;0;0;0;5467;0;5467;0;0;0;0;45555;0;44341;0;0;1214;0;0.55;529;538;9;179;183;4;50;53;3;11.52;5.76;771.56;8279550;SCoT Rives du Rhône;827.955;4.5555;4.4341;0.0;0.5502110621954092;5061.666666666667;97.3350894523104
42056;Chavanay;84;Auvergne-Rhône-Alpes;42;Loire;244200895;Communauté de communes du Pilat Rhodanien;SCoT des Rives du Rhône;20;Lyon;20;15965;3945;11944;0;75;0;1;15965;3945;11945;0;76;0;-1;15215;0;13746;1070;399;0;0;9235;1577;5357;1920;381;0;0;17231;0;17156;0;75;0;0;14710;3547;10071;0;1092;0;0;1252;0;1252;0;0;0;0;1670;0;1520;0;150;0;0;6253;477;3525;2021;230;0;0;15398;10803;4595;0;0;0;0;9162;0;9016;0;146;0;0;5583;571;5012;0;0;0;0;9627;3074;5640;0;913;0;0;18401;0;11403;0;5958;0;1040;26584;20618;5770;0;196;0;0;182251;48557;117952;5011;1040;9691;0;1.21;2889;2889;0;1185;1242;58;790;872;82;35.35;23.27;;15061166;SCoT Rives du Rhône;1506.1166;18.2251;11.7952;4.8557;1.2100723144542727;0.0;64.71953514658357
42064;Chuyer;84;Auvergne-Rhône-Alpes;42;Loire;244200895;Communauté de communes du Pilat Rhodanien;SCoT des Rives du Rhône;20;Lyon;20;1267;0;1125;0;142;0;0;1268;0;1125;0;143;0;0;1000;0;1000;0;0;0;0;2158;0;2158;0;0;0;0;1817;126;1691;0;0;0;0;0;0;0;0;0;0;0;1743;0;930;0;813;0;0;2031;0;2031;0;0;0;0;1360;0;1360;0;0;0;0;2590;0;2590;0;0;0;0;11336;2217;8643;475;0;0;1;3839;0;3839;0;0;0;0;2416;2410;6;0;0;0;0;2858;0;2500;0;358;0;0;7788;0;7788;0;0;0;0;43471;4753;36786;475;1;1456;0;0.37;779;750;-29;305;312;7;77;86;9;6.55;3.61;-789.62;11628064;SCoT Rives du Rhône;1162.8064;4.3471;3.6786;0.4753;0.3738455515896713;0.0;84.62193186262105
42124;Lupé;84;Auvergne-Rhône-Alpes;42;Loire;244200895;Communauté de communes du Pilat Rhodanien;SCoT des Rives du Rhône;30;Commune hors attraction des villes;30;670;0;670;0;0;0;0;670;0;670;0;0;0;0;1440;0;1440;0;0;0;0;0;0;0;0;0;0;0;1375;0;1375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;0;235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;353;0;353;0;0;0;0;3107;0;3066;0;41;0;0;3613;247;2073;0;80;0;1213;0;0;0;0;0;0;0;11463;247;9882;0;1213;121;0;0.78;312;302;-10;130;128;-2;52;48;-4;-85.03;-34.01;-58.8;1478737;SCoT Rives du Rhône;147.8737;1.1463;0.9882;0.0247;0.7751885561800375;0.0;86.20779900549594
42129;Maclas;84;Auvergne-Rhône-Alpes;42;Loire;244200895;Communauté de communes du Pilat Rhodanien;SCoT des Rives du Rhône;30;Commune hors attraction des villes;30;6971;0;4869;0;352;0;1750;6971;0;4870;0;353;0;1748;13148;0;12671;0;477;0;0;8194;2773;5421;0;0;0;0;8808;7518;929;0;361;0;0;4742;352;3955;0;434;0;1;13878;5666;7173;0;1039;0;0;3998;0;3998;0;0;0;0;1005;0;920;0;85;0;0;5010;0;5010;0;0;0;0;3343;0;3343;0;0;0;0;3089;716;2373;0;0;0;0;24744;10121;9889;0;4734;0;0;6163;586;1137;965;0;0;3475;4234;0;4234;0;0;0;0;114298;27732;70792;965;6974;7835;0;1.12;1817;1834;17;835;865;30;748;813;64;31.33;13.15;1783.71;10243690;SCoT Rives du Rhône;1024.369;11.4298;7.0792;2.7732;1.115789329821578;6723.411764705882;61.93634184325185
42132;Malleval;84;Auvergne-Rhône-Alpes;42;Loire;244200895;Communauté de communes du Pilat Rhodanien;SCoT des Rives du Rhône;30;Commune hors attraction des villes;30;346;0;346;0;0;0;0;346;0;346;0;0;0;0;2476;0;2476;0;0;0;0;0;0;0;0;0;0;0;2274;0;2274;0;0;0;0;6815;1321;5472;0;22;0;0;3182;0;3182;0;0;0;0;4532;0;2532;2000;0;0;0;1387;0;1387;0;0;0;0;4998;0;3931;1067;0;0;0;2043;2043;0;0;0;0;0;15603;0;15603;0;0;0;0;0;0;0;0;0;0;0;2778;0;2778;0;0;0;0;1824;0;1824;0;0;0;0;48604;3364;42151;3067;0;22;0;0.94;579;590;11;235;256;20;99;98;-1;5.99;7.51;2885.91;5155575;SCoT Rives du Rhône;515.5575;4.8604;4.2151;0.3364;0.9427464443830222;4418.545454545455;86.72331495350177
42168;Pélussin;84;Auvergne-Rhône-Alpes;42;Loire;244200895;Communauté de communes du Pilat Rhodanien;SCoT des Rives du Rhône;30;Commune hors attraction des villes;30;7934;0;5422;0;780;0;1732;7935;0;5423;0;781;0;1731;24740;0;24004;0;736;0;0;8912;0;8912;0;0;0;0;1347;0;1347;0;0;0;0;7699;0;7484;0;215;0;0;5990;0;4744;0;0;0;1246;4686;0;4686;0;0;0;0;3574;0;1000;0;2574;0;0;11736;10425;1311;0;0;0;0;0;0;0;0;0;0;0;7565;4587;2807;0;171;0;0;3083;0;3028;0;55;0;0;20488;9618;6862;1474;2534;0;0;4624;0;4624;0;0;0;0;120313;24630;81654;1474;4709;7846;0;0.37;3757;3682;-75;1569;1642;73;1322;1390;68;42.03;50.18;-447.35;32400138;SCoT Rives du Rhône;3240.0138;12.0313;8.1654;2.463;0.3713348381417388;0.0;67.86797769152129
42191;Roisey;84;Auvergne-Rhône-Alpes;42;Loire;244200895;Communauté de communes du Pilat Rhodanien;SCoT des Rives du Rhône;30;Commune hors attraction des villes;30;948;0;605;0;343;0;0;949;0;606;0;343;0;0;7920;0;6564;0;1356;0;0;3328;0;3328;0;0;0;0;2576;0;2576;0;0;0;0;4103;0;1794;969;1340;0;0;4215;0;2901;1162;152;0;0;7770;0;7770;0;0;0;0;0;0;0;0;0;0;0;5884;0;5884;0;0;0;0;6192;0;6187;0;5;0;0;6225;0;5570;0;655;0;0;1195;0;1195;0;0;0;0;13964;0;1463;0;11896;0;605;8442;0;8442;0;0;0;0;73711;0;54885;2131;605;16090;0;0.56;903;999;96;367;412;45;119;133;14;19.48;15.89;315.48;13063860;SCoT Rives du Rhône;1306.386;7.3711;5.4885;0.0;0.5642359915063389;767.8229166666666;74.45971428959042
42201;Saint-Appolinard;84;Auvergne-Rhône-Alpes;42;Loire;244200895;Communauté de communes du Pilat Rhodanien;SCoT des Rives du Rhône;30;Commune hors attraction des villes;30;931;0;931;0;0;0;0;932;0;932;0;0;0;0;5878;0;5878;0;0;0;0;4312;0;4215;0;97;0;0;4770;500;4221;0;49;0;0;2708;0;2708;0;0;0;0;10644;0;10644;0;0;0;0;975;0;975;0;0;0;0;13583;491;11283;0;1808;0;1;13985;0;13800;0;185;0;0;970;0;703;0;0;0;267;2895;0;1188;0;1707;0;0;750;0;596;0;154;0;0;13717;9741;3976;0;0;0;0;0;0;0;0;0;0;0;77050;10732;62050;0;268;4000;0;0.78;668;699;31;265;293;28;57;45;-12;3.72;7.26;1388.77;9839508;SCoT Rives du Rhône;983.9508;7.705;6.205;1.0732;0.783067608664986;2485.483870967742;80.53212199870214
42265;Saint-Michel-sur-Rhône;84;Auvergne-Rhône-Alpes;42;Loire;244200895;Communauté de communes du Pilat Rhodanien;SCoT des Rives du Rhône;20;Lyon;20;2252;0;2012;0;239;0;1;2252;0;2013;0;240;0;-1;11611;2939;8672;0;0;0;0;9095;0;9048;0;47;0;0;2574;0;743;0;47;0;1784;2890;1015;1875;0;0;0;0;1007;0;582;0;425;0;0;6076;0;5900;0;176;0;0;8970;3000;5970;0;0;0;0;10751;0;10680;0;71;0;0;2971;0;2971;0;0;0;0;5096;0;5096;0;0;0;0;6114;0;6004;110;0;0;0;0;0;0;0;0;0;0;11777;0;11777;0;0;0;0;83436;6954;73343;110;1784;1245;0;1.43;805;867;62;326;371;45;178;208;30;21.51;14.42;562.44;5852168;SCoT Rives du Rhône;585.2168;8.3436;7.3343;0.6954;1.4257280378827129;1345.741935483871;87.90330313054318
42272;Saint-Pierre-de-Bœuf;84;Auvergne-Rhône-Alpes;42;Loire;244200895;Communauté de communes du Pilat Rhodanien;SCoT des Rives du Rhône;20;Roussillon;20;884;0;884;0;0;0;0;885;0;885;0;0;0;0;6466;0;5755;0;711;0;0;5594;0;4037;0;1557;0;0;4479;0;4440;0;0;39;0;12369;0;12017;0;352;0;0;6785;802;5983;0;0;0;0;0;0;0;0;0;0;0;119;0;119;0;0;0;0;6400;6080;320;0;0;0;0;1823;0;1823;0;0;0;0;5165;2512;2653;0;0;0;0;130;0;130;0;0;0;0;15324;15054;0;0;270;0;0;5432;2824;1942;0;0;666;0;71855;27272;40988;0;0;2890;705;1.2;1752;1698;-54;733;751;18;379;371;-8;4.93;16.52;-375.78;5985152;SCoT Rives du Rhône;598.5152;7.1855;4.0988;2.7272;1.2005543050535725;0.0;57.04265534757498
42326;Véranne;84;Auvergne-Rhône-Alpes;42;Loire;244200895;Communauté de communes du Pilat Rhodanien;SCoT des Rives du Rhône;30;Commune hors attraction des villes;30;10550;0;10060;0;489;0;1;10550;0;10061;0;490;0;-1;3479;0;3434;45;0;0;0;6815;0;6808;0;7;0;0;7020;0;6734;0;286;0;0;2738;0;2738;0;0;0;0;1726;0;1712;0;14;0;0;2825;0;1255;0;1570;0;0;1471;0;1421;0;50;0;0;9581;7050;2531;0;0;0;0;2165;0;2165;0;0;0;0;7135;0;7098;0;37;0;0;1971;0;1971;0;0;0;0;425;0;425;0;0;0;0;3580;0;3580;0;0;0;0;72031;7050;61993;45;0;2943;0;0.45;829;903;74;355;387;32;96;101;4;14.86;19.78;336.53;16176459;SCoT Rives du Rhône;1617.6459;7.2031;6.1993;0.705;0.44528286443899745;973.3918918918919;86.06433341200317
42327;Vérin;84;Auvergne-Rhône-Alpes;42;Loire;244200895;Communauté de communes du Pilat Rhodanien;SCoT des Rives du Rhône;20;Lyon;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;647;0;641;0;6;0;0;0;0;0;0;0;0;0;989;0;989;0;0;0;0;500;0;500;0;0;0;0;0;0;0;0;0;0;0;1303;0;954;0;349;0;0;1754;0;1754;0;0;0;0;975;0;975;0;0;0;0;6216;324;3921;0;1971;0;0;5259;0;2850;0;0;2409;0;3584;0;3350;234;0;0;0;0;0;0;0;0;0;0;21227;324;15934;234;0;2326;2409;0.66;676;655;-21;289;304;15;66;49;-17;-1.86;18.51;-511.81;3221313;SCoT Rives du Rhône;322.1313;2.1227;1.5934;0.0324;0.6589549044132005;0.0;75.0647759928393
69007;Ampuis;84;Auvergne-Rhône-Alpes;69;Rhône;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;2853;0;2733;0;120;0;0;2854;0;2734;0;120;0;0;1868;1112;756;0;0;0;0;3235;0;2920;0;315;0;0;8664;872;7792;0;0;0;0;0;0;0;0;0;0;0;16908;0;16117;0;791;0;0;3613;0;3613;0;0;0;0;19655;14395;5218;0;42;0;0;2002;0;2002;0;0;0;0;4925;0;3867;0;1058;0;0;2485;1097;1377;0;11;0;0;84;0;44;0;40;0;0;1587;0;1587;0;0;0;0;1786;0;510;1276;0;0;0;72519;17476;51270;1276;0;2497;0;0.47;2711;2751;40;1129;1179;50;966;1063;98;29.64;15.53;1239.7;15548092;SCoT Rives du Rhône;1554.8092;7.2519;5.127;1.7476;0.46641735847716875;1812.975;70.69871344061556
69064;Condrieu;84;Auvergne-Rhône-Alpes;69;Rhône;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;2533;705;1828;0;0;0;0;2533;705;1828;0;0;0;0;4587;0;4587;0;0;0;0;6383;0;6076;0;307;0;0;1942;0;1942;0;0;0;0;4158;0;4158;0;0;0;0;16179;0;16179;0;0;0;0;4161;0;3941;0;220;0;0;9284;0;4497;4787;0;0;0;2233;0;2233;0;0;0;0;1356;0;1356;0;0;0;0;0;0;0;0;0;0;0;1113;1094;19;0;0;0;0;5799;0;5799;0;0;0;0;12360;0;11769;0;591;0;0;74621;2504;66212;4787;0;1118;0;0.81;3883;3933;50;1670;1779;109;1499;1464;-34;22.28;38.64;664.26;9224184;SCoT Rives du Rhône;922.4184;7.4621;6.6212;0.2504;0.8089712867826573;1492.42;88.73105426086491
69080;Échalas;84;Auvergne-Rhône-Alpes;69;Rhône;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;6967;0;6835;0;132;0;0;6967;0;6835;0;132;0;0;10799;0;10301;0;480;0;18;12166;4303;3103;2906;1854;0;0;3974;0;3974;0;0;0;0;11441;0;11441;0;0;0;0;36029;0;36029;0;0;0;0;8157;0;7820;0;337;0;0;27400;0;18984;8339;77;0;0;13397;3962;4330;0;5105;0;0;3914;0;748;0;3166;0;0;34310;5064;24365;0;3306;0;1575;10116;0;10094;0;22;0;0;6786;0;6776;0;10;0;0;3449;0;3393;0;56;0;0;195872;13329;155028;11245;1593;14677;0;0.93;1737;1927;190;643;724;81;226;267;41;9.9;8.78;648.46;20960104;SCoT Rives du Rhône;2096.0104;19.5872;15.5028;1.3329;0.9344991799659009;1030.9052631578948;79.14760660022873
69097;Les Haies;84;Auvergne-Rhône-Alpes;69;Rhône;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;5818;0;4843;0;473;0;502;5818;0;4844;0;473;0;501;7666;835;6651;0;180;0;0;13912;0;11789;0;454;0;1669;1000;0;1000;0;0;0;0;13718;0;13570;0;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;791;0;0;0;791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8556;3000;5536;0;20;0;0;16190;0;16190;0;0;0;0;4749;0;4749;0;0;0;0;78218;3835;69172;0;2672;2539;0;0.49;797;756;-41;305;300;-5;110;91;-19;-303.41;;-19.29;15886137;SCoT Rives du Rhône;1588.6137;7.8218;6.9172;0.3835;0.4923663946748036;0.0;88.4348871103838
69118;Loire-sur-Rhône;84;Auvergne-Rhône-Alpes;69;Rhône;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;8802;0;8596;0;205;0;1;8802;0;8596;0;206;0;0;30327;0;30088;0;239;0;0;22596;0;12631;9130;835;0;0;6070;1198;4872;0;0;0;0;9367;0;9367;0;0;0;0;6176;0;6176;0;0;0;0;22135;7950;4588;0;262;0;9335;8073;0;5787;0;2286;0;0;1823;0;1762;0;61;0;0;2736;0;2736;0;0;0;0;6506;0;5933;0;573;0;0;4441;2096;1705;639;0;0;1;5653;0;5653;0;0;0;0;282;0;282;0;0;0;0;143789;11244;108772;9769;9337;4667;0;0.87;2549;2698;149;1026;1118;92;655;723;68;33.72;34.1;318.45;16481329;SCoT Rives du Rhône;1648.1329;14.3789;10.8772;1.1244;0.8724357119501711;965.0268456375838;75.64695491310184
69119;Longes;84;Auvergne-Rhône-Alpes;69;Rhône;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;4150;0;3668;0;482;0;0;4151;0;3668;0;483;0;0;9246;3180;5202;0;864;0;0;4951;0;4951;0;0;0;0;6635;0;5493;0;1142;0;0;0;0;0;0;0;0;0;7358;0;5603;1200;555;0;0;6907;0;6907;0;0;0;0;3002;0;2773;0;229;0;0;1513;0;1513;0;0;0;0;2870;1332;1520;0;18;0;0;552;0;507;0;45;0;0;2765;0;2765;0;0;0;0;1000;0;1000;0;0;0;0;655;0;655;0;0;0;0;55755;4512;46225;1200;0;3818;0;0.23;944;964;20;334;367;34;118;123;6;17.57;18.06;1110.1;23997784;SCoT Rives du Rhône;2399.7784;5.5755;4.6225;0.4512;0.2323339521682502;2787.75;82.90736256837951
69189;Sainte-Colombe;84;Auvergne-Rhône-Alpes;69;Rhône;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;2088;0;2088;0;0;0;0;2089;0;2089;0;0;0;0;0;0;0;0;0;0;0;2321;0;1994;0;327;0;0;126;0;126;0;0;0;0;0;0;0;0;0;0;0;105;0;105;0;0;0;0;2816;0;2816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2636;0;2636;0;0;0;0;26;0;26;0;0;0;0;12207;0;11880;0;0;327;0;0.76;1962;1953;-9;921;1058;136;666;634;-32;356.04;465.59;-324.56;1601482;SCoT Rives du Rhône;160.1482;1.2207;1.188;0.0;0.7622314830887891;0.0;97.3212091422954
69193;Saint-Cyr-sur-le-Rhône;84;Auvergne-Rhône-Alpes;69;Rhône;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;11773;0;10137;336;1300;0;0;11774;0;10137;336;1301;0;0;6675;0;6618;0;57;0;0;1150;0;1150;0;0;0;0;19736;0;17195;0;2541;0;0;20494;0;19095;0;1399;0;0;6882;0;6346;0;536;0;0;925;0;925;0;0;0;0;1867;0;1867;0;0;0;0;4674;0;4532;0;142;0;0;0;0;0;0;0;0;0;2079;0;2079;0;0;0;0;5421;0;5367;0;54;0;0;4232;0;4223;0;9;0;0;2512;0;2512;0;0;0;0;100194;0;92183;672;0;7339;0;1.65;1311;1275;-36;489;494;5;159;159;0;3.65;3.17;-456.31;6054702;SCoT Rives du Rhône;605.4702;10.0194;9.2183;0.0;1.6548130692476692;0.0;92.00451124817853
69235;Saint-Romain-en-Gal;84;Auvergne-Rhône-Alpes;69;Rhône;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;7841;7212;0;629;0;0;0;7842;7213;0;629;0;0;0;3330;0;3330;0;0;0;0;34258;31688;2460;0;0;110;0;5080;0;5059;0;21;0;0;1560;0;1560;0;0;0;0;0;0;0;0;0;0;0;847;0;847;0;0;0;0;1440;1440;0;0;0;0;0;1625;0;1625;0;0;0;0;4365;0;2081;0;0;2284;0;3622;0;3622;0;0;0;0;3000;0;3000;0;0;0;0;23007;7716;1200;0;66;14025;0;16093;0;16093;0;0;0;0;113910;55269;40877;1258;0;87;16419;0.84;1800;1980;180;796;871;75;838;988;150;189.09;91.74;66.11;13629113;SCoT Rives du Rhône;1362.9113;11.391;4.0877;5.5269;0.8357843977080534;632.8333333333334;35.88534808181898
69236;Saint-Romain-en-Gier;84;Auvergne-Rhône-Alpes;69;Rhône;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;2598;0;1861;0;737;0;0;2599;0;1862;0;737;0;0;728;0;728;0;0;0;0;543;0;543;0;0;0;0;6798;0;6586;0;212;0;0;2859;0;2859;0;0;0;0;1645;0;1645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455;0;455;0;0;0;0;0;0;0;0;0;0;0;2075;0;2075;0;0;0;0;3220;0;3220;0;0;0;0;0;0;0;0;0;0;0;1188;0;1160;0;28;0;0;24708;0;22994;0;0;1714;0;0.61;573;600;27;230;237;7;116;54;-62;-131.74;16.77;154.63;4031232;SCoT Rives du Rhône;403.1232;2.4708;2.2994;0.0;0.612914364640884;915.1111111111111;93.06297555447628
69252;Trèves;84;Auvergne-Rhône-Alpes;69;Rhône;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;2440;0;2435;0;5;0;0;2441;0;2435;0;6;0;0;4678;0;4678;0;0;0;0;750;0;750;0;0;0;0;3201;0;3201;0;0;0;0;200;0;200;0;0;0;0;3319;0;3319;0;0;0;0;11023;0;10995;0;28;0;0;2332;0;2332;0;0;0;0;2231;0;2231;0;0;0;0;864;0;864;0;0;0;0;7135;0;6091;0;1044;0;0;11820;0;10584;854;382;0;0;0;0;0;0;0;0;0;11216;0;11037;0;179;0;0;63650;0;61152;854;0;1644;0;0.84;725;735;10;266;284;18;96;55;-41;-8.55;6.97;2690.4;7616751;SCoT Rives du Rhône;761.6751;6.365;6.1152;0.0;0.8356581434787614;6365.0;96.07541241162608
69253;Tupin-et-Semons;84;Auvergne-Rhône-Alpes;69;Rhône;200077014;Communauté d'agglomération Vienne Condrieu;SCoT des Rives du Rhône;20;Lyon;20;1899;0;1899;0;0;0;0;1900;0;1900;0;0;0;0;0;0;0;0;0;0;0;3936;0;1993;0;1943;0;0;12978;0;12978;0;0;0;0;2081;0;2077;0;4;0;0;254;0;139;115;0;0;0;2200;0;2200;0;0;0;0;1355;0;1355;0;0;0;0;6128;0;5997;0;131;0;0;1199;0;1199;0;0;0;0;2193;0;2193;0;0;0;0;4904;0;4904;0;0;0;0;193;0;193;0;0;0;0;70;0;70;0;0;0;0;41290;0;39097;115;0;2078;0;0.5;617;647;30;243;245;2;90;110;20;16.51;1.53;444.3;8260398;SCoT Rives du Rhône;826.0398;4.129;3.9097;0.0;0.4998548496089414;1376.3333333333333;94.68878663114556
